,PLAYER_NAME,WFG,WFG x PTS,DEF_RATING,ScaledWFGxPTS,ScaledDefRating,TotalRating
222,Isaiah Roby,0.4375,0.21875,98.3,0.08087722357865365,0.28197226502311246,0.1479089040601399
237,Payton Pritchard,0.5555555555555556,0.16666666666666666,100.0,0.0616207417742123,0.30816640986132504,0.1438026311365832
211,Chuma Okeke,0.5000000000000001,0.2500000000000001,95.7,0.0924311126613185,0.24191063174114014,0.14225761902125905
203,Seth Curry,0.35714285714285715,0.2857142857142857,92.9,0.10563555732722109,0.19876733436055471,0.13667948300499896
234,Solomon Hill,0.4545454545454546,0.18181818181818185,97.2,0.06722262739004979,0.2650231124807396,0.13315612242027974
226,Maurice Harkless,1.0,0.2,96.2,0.07394489012905477,0.24961479198767322,0.13250152408192759
218,Elfrid Payton,0.3333333333333333,0.2333333333333333,93.8,0.08626903848389722,0.21263482280431423,0.12839096659070287
254,Dwayne Bacon,0.07692307692307691,0.015384615384615384,104.2,0.005688068471465751,0.3728813559322033,0.12808583095837825
220,Kenrich Williams,0.4615384615384616,0.2307692307692308,93.6,0.08532102707198629,0.2095531587057009,0.12673173761655782
144,Taj Gibson,0.8,0.48,81.0,0.17746773630973142,0.015408320493066174,0.12344793103750967
216,Naji Marshall,0.2941176470588236,0.2352941176470589,92.4,0.08699398838712329,0.19106317411402163,0.12168371696275607
204,Shake Milton,0.3437500000000001,0.2750000000000001,89.2,0.10167422392745033,0.14175654853620956,0.11503499879703673
224,Bismack Biyombo,0.7142857142857143,0.21428571428571427,88.9,0.07922666799541582,0.1371340523882898,0.09852912945970714
229,Doug McDermott,0.4666666666666667,0.1866666666666667,89.7,0.0690152307871178,0.14946070878274265,0.09583039011899275
230,Rodney Hood,0.4666666666666667,0.1866666666666667,89.1,0.0690152307871178,0.14021571648690268,0.09274872602037942
255,Torrey Craig,0.0,0.0,96.7,0.0,0.25731895223420653,0.08577298407806884
257,Aron Baynes,0.0,0.0,96.6,0.0,0.25577812018489965,0.08525937339496654
248,Denzel Valentine,0.33333333333333337,0.06666666666666668,92.0,0.024648296709684926,0.18489984591679498,0.07806547977872161
253,Andre Iguodala,0.1,0.02,85.1,0.007394489012905477,0.07858243451463776,0.03112380418014957
